Product_ID,Product_Title,Product_Type,Product_Published_At,Product_Variant_Id,Variant_Price,Variant_Inventory_Quantity,Variant_Created_At,Product_Created_At,Body_Html,Variant_Title,Option_Names,Option_Values,Image_Ids,Image_Sources
7437047464005,1PC Christmas Scrapbooking Stamp Album Decor,Home & Garden,2024-10-15T11:33:32Z,42079463964741,12.54,200,2024-10-15T11:33:33Z,2024-10-15T11:33:32Z,<span><strong>Pattern Type:</strong> Animal</span><br><span><strong>Model Number:</strong> 13x13 cm</span><br><span><strong>Color::</strong> as picture</span><br><span><strong>Size::</strong> 13x13 cm</span><br><span><strong>Conversion::</strong> 1cm=0.39inch</span><br><span><strong>Package content::</strong> 1x Template Stencil</span><br><span><strong>Feature1:</strong> Paper craft</span><br><span><strong>Feature2:</strong> diy</span><br><span><strong>Date:</strong> 9-26</span>,style10,Color,style10,35399475298373,https://cdn.shopify.com/s/files/1/0052/6031/2645/files/1PC-Christmas-Scrapbooking-Stamp-Album-Decor-Layering-Stencils-For-Walls-Painting-Embossing-Paper-Card-Template-DIY.jpg_640x640_2b15f913-6a94-442f-bf02-a9812f415009.jpg?v=1728992016
7437047464005,1PC Christmas Scrapbooking Stamp Album Decor,Home & Garden,2024-10-15T11:33:32Z,42079463997509,12.54,200,2024-10-15T11:33:33Z,2024-10-15T11:33:32Z,<span><strong>Pattern Type:</strong> Animal</span><br><span><strong>Model Number:</strong> 13x13 cm</span><br><span><strong>Color::</strong> as picture</span><br><span><strong>Size::</strong> 13x13 cm</span><br><span><strong>Conversion::</strong> 1cm=0.39inch</span><br><span><strong>Package content::</strong> 1x Template Stencil</span><br><span><strong>Feature1:</strong> Paper craft</span><br><span><strong>Feature2:</strong> diy</span><br><span><strong>Date:</strong> 9-26</span>,style11,Color,style10,35399475298373,https://cdn.shopify.com/s/files/1/0052/6031/2645/files/1PC-Christmas-Scrapbooking-Stamp-Album-Decor-Layering-Stencils-For-Walls-Painting-Embossing-Paper-Card-Template-DIY.jpg_640x640_2b15f913-6a94-442f-bf02-a9812f415009.jpg?v=1728992016
7437047464005,1PC Christmas Scrapbooking Stamp Album Decor,Home & Garden,2024-10-15T11:33:32Z,42079464030277,12.62,200,2024-10-15T11:33:33Z,2024-10-15T11:33:32Z,<span><strong>Pattern Type:</strong> Animal</span><br><span><strong>Model Number:</strong> 13x13 cm</span><br><span><strong>Color::</strong> as picture</span><br><span><strong>Size::</strong> 13x13 cm</span><br><span><strong>Conversion::</strong> 1cm=0.39inch</span><br><span><strong>Package content::</strong> 1x Template Stencil</span><br><span><strong>Feature1:</strong> Paper craft</span><br><span><strong>Feature2:</strong> diy</span><br><span><strong>Date:</strong> 9-26</span>,style12,Color,style10,35399475298373,https://cdn.shopify.com/s/files/1/0052/6031/2645/files/1PC-Christmas-Scrapbooking-Stamp-Album-Decor-Layering-Stencils-For-Walls-Painting-Embossing-Paper-Card-Template-DIY.jpg_640x640_2b15f913-6a94-442f-bf02-a9812f415009.jpg?v=1728992016
7437047464005,1PC Christmas Scrapbooking Stamp Album Decor,Home & Garden,2024-10-15T11:33:32Z,42079464063045,12.54,200,2024-10-15T11:33:33Z,2024-10-15T11:33:32Z,<span><strong>Pattern Type:</strong> Animal</span><br><span><strong>Model Number:</strong> 13x13 cm</span><br><span><strong>Color::</strong> as picture</span><br><span><strong>Size::</strong> 13x13 cm</span><br><span><strong>Conversion::</strong> 1cm=0.39inch</span><br><span><strong>Package content::</strong> 1x Template Stencil</span><br><span><strong>Feature1:</strong> Paper craft</span><br><span><strong>Feature2:</strong> diy</span><br><span><strong>Date:</strong> 9-26</span>,style6,Color,style10,35399475298373,https://cdn.shopify.com/s/files/1/0052/6031/2645/files/1PC-Christmas-Scrapbooking-Stamp-Album-Decor-Layering-Stencils-For-Walls-Painting-Embossing-Paper-Card-Template-DIY.jpg_640x640_2b15f913-6a94-442f-bf02-a9812f415009.jpg?v=1728992016
7437047464005,1PC Christmas Scrapbooking Stamp Album Decor,Home & Garden,2024-10-15T11:33:32Z,42079464095813,12.54,200,2024-10-15T11:33:33Z,2024-10-15T11:33:32Z,<span><strong>Pattern Type:</strong> Animal</span><br><span><strong>Model Number:</strong> 13x13 cm</span><br><span><strong>Color::</strong> as picture</span><br><span><strong>Size::</strong> 13x13 cm</span><br><span><strong>Conversion::</strong> 1cm=0.39inch</span><br><span><strong>Package content::</strong> 1x Template Stencil</span><br><span><strong>Feature1:</strong> Paper craft</span><br><span><strong>Feature2:</strong> diy</span><br><span><strong>Date:</strong> 9-26</span>,style3,Color,style10,35399475298373,https://cdn.shopify.com/s/files/1/0052/6031/2645/files/1PC-Christmas-Scrapbooking-Stamp-Album-Decor-Layering-Stencils-For-Walls-Painting-Embossing-Paper-Card-Template-DIY.jpg_640x640_2b15f913-6a94-442f-bf02-a9812f415009.jpg?v=1728992016
7437047464005,1PC Christmas Scrapbooking Stamp Album Decor,Home & Garden,2024-10-15T11:33:32Z,42079464128581,12.54,200,2024-10-15T11:33:33Z,2024-10-15T11:33:32Z,<span><strong>Pattern Type:</strong> Animal</span><br><span><strong>Model Number:</strong> 13x13 cm</span><br><span><strong>Color::</strong> as picture</span><br><span><strong>Size::</strong> 13x13 cm</span><br><span><strong>Conversion::</strong> 1cm=0.39inch</span><br><span><strong>Package content::</strong> 1x Template Stencil</span><br><span><strong>Feature1:</strong> Paper craft</span><br><span><strong>Feature2:</strong> diy</span><br><span><strong>Date:</strong> 9-26</span>,style5,Color,style10,35399475298373,https://cdn.shopify.com/s/files/1/0052/6031/2645/files/1PC-Christmas-Scrapbooking-Stamp-Album-Decor-Layering-Stencils-For-Walls-Painting-Embossing-Paper-Card-Template-DIY.jpg_640x640_2b15f913-6a94-442f-bf02-a9812f415009.jpg?v=1728992016
7437047464005,1PC Christmas Scrapbooking Stamp Album Decor,Home & Garden,2024-10-15T11:33:32Z,42079464161349,12.54,200,2024-10-15T11:33:33Z,2024-10-15T11:33:32Z,<span><strong>Pattern Type:</strong> Animal</span><br><span><strong>Model Number:</strong> 13x13 cm</span><br><span><strong>Color::</strong> as picture</span><br><span><strong>Size::</strong> 13x13 cm</span><br><span><strong>Conversion::</strong> 1cm=0.39inch</span><br><span><strong>Package content::</strong> 1x Template Stencil</span><br><span><strong>Feature1:</strong> Paper craft</span><br><span><strong>Feature2:</strong> diy</span><br><span><strong>Date:</strong> 9-26</span>,style9,Color,style10,35399475298373,https://cdn.shopify.com/s/files/1/0052/6031/2645/files/1PC-Christmas-Scrapbooking-Stamp-Album-Decor-Layering-Stencils-For-Walls-Painting-Embossing-Paper-Card-Template-DIY.jpg_640x640_2b15f913-6a94-442f-bf02-a9812f415009.jpg?v=1728992016
7437047464005,1PC Christmas Scrapbooking Stamp Album Decor,Home & Garden,2024-10-15T11:33:32Z,42079464194117,12.54,200,2024-10-15T11:33:33Z,2024-10-15T11:33:32Z,<span><strong>Pattern Type:</strong> Animal</span><br><span><strong>Model Number:</strong> 13x13 cm</span><br><span><strong>Color::</strong> as picture</span><br><span><strong>Size::</strong> 13x13 cm</span><br><span><strong>Conversion::</strong> 1cm=0.39inch</span><br><span><strong>Package content::</strong> 1x Template Stencil</span><br><span><strong>Feature1:</strong> Paper craft</span><br><span><strong>Feature2:</strong> diy</span><br><span><strong>Date:</strong> 9-26</span>,style8,Color,style10,35399475298373,https://cdn.shopify.com/s/files/1/0052/6031/2645/files/1PC-Christmas-Scrapbooking-Stamp-Album-Decor-Layering-Stencils-For-Walls-Painting-Embossing-Paper-Card-Template-DIY.jpg_640x640_2b15f913-6a94-442f-bf02-a9812f415009.jpg?v=1728992016
7437047464005,1PC Christmas Scrapbooking Stamp Album Decor,Home & Garden,2024-10-15T11:33:32Z,42079464226885,12.54,200,2024-10-15T11:33:33Z,2024-10-15T11:33:32Z,<span><strong>Pattern Type:</strong> Animal</span><br><span><strong>Model Number:</strong> 13x13 cm</span><br><span><strong>Color::</strong> as picture</span><br><span><strong>Size::</strong> 13x13 cm</span><br><span><strong>Conversion::</strong> 1cm=0.39inch</span><br><span><strong>Package content::</strong> 1x Template Stencil</span><br><span><strong>Feature1:</strong> Paper craft</span><br><span><strong>Feature2:</strong> diy</span><br><span><strong>Date:</strong> 9-26</span>,style2,Color,style10,35399475298373,https://cdn.shopify.com/s/files/1/0052/6031/2645/files/1PC-Christmas-Scrapbooking-Stamp-Album-Decor-Layering-Stencils-For-Walls-Painting-Embossing-Paper-Card-Template-DIY.jpg_640x640_2b15f913-6a94-442f-bf02-a9812f415009.jpg?v=1728992016
7437047464005,1PC Christmas Scrapbooking Stamp Album Decor,Home & Garden,2024-10-15T11:33:32Z,42079464259653,12.54,200,2024-10-15T11:33:33Z,2024-10-15T11:33:32Z,<span><strong>Pattern Type:</strong> Animal</span><br><span><strong>Model Number:</strong> 13x13 cm</span><br><span><strong>Color::</strong> as picture</span><br><span><strong>Size::</strong> 13x13 cm</span><br><span><strong>Conversion::</strong> 1cm=0.39inch</span><br><span><strong>Package content::</strong> 1x Template Stencil</span><br><span><strong>Feature1:</strong> Paper craft</span><br><span><strong>Feature2:</strong> diy</span><br><span><strong>Date:</strong> 9-26</span>,style4,Color,style10,35399475298373,https://cdn.shopify.com/s/files/1/0052/6031/2645/files/1PC-Christmas-Scrapbooking-Stamp-Album-Decor-Layering-Stencils-For-Walls-Painting-Embossing-Paper-Card-Template-DIY.jpg_640x640_2b15f913-6a94-442f-bf02-a9812f415009.jpg?v=1728992016
